text,anger,fear,joy,sadness,surprise,hope
Y vi como san Pedro pedía a Nuestro Señor el rescate del arzobispo mostrándole gran perdimiento que había en su iglesia y como por medio de Bartolomé había de ser remediada estas y otras grandes alegaciones hacia san Pedro.,0,0,0,1,0,0
A lo cual vi que le respondían que era menester más satisfacción para que se hiciese lo que san Pedro pedía.,0,0,0,1,0,0
Y viendo san Pedro la gran razón que en esto había pidió que se le diesen en fiado porque otro remedio no había para hacer satisfacción.,0,0,0,0,0,0
Vi entonces al hijo de Dios que salía a hacer la fianza con su propia sangre y el Espíritu Santo se ofrecía a venir a inflamar los corazones.,0,1,0,0,0,1
Y con todas estas promesas pedían más satisfacción.,0,0,0,1,0,0
Ordenó Nuestro Señor en este tiempo tomásemos un ayuno de cuarenta días (a tercer día disciplina) y que cada día acabando de comulgar fuésemos al crucifijo y al sepulcro descalzas por satisfacción de la ingratitud que hemos tenido de la pasión de Nuestro Redentor.,0,0,0,1,0,0
Hacémoslo todas cuatro.,0,0,0,0,0,0
Padécense tan grandes trabajos que no se pueden decir porque si no diese favor el Señor que lo manda padecer no se podrían sufrir un día.,0,1,0,1,0,0
Hánsenos prometido grandes victorias y mercedes y así estamos confiadas de Su Majestad que nos cumplirá su palabra.,0,0,1,0,0,1
Y andando en esta romería tornó a sonar la misma voz en que yo me volví con espíritu muy fuerte dado de ese mismo Dios contra la justicia alegando las antiguas misericordias y nuestra gran fragilidad.,0,1,0,1,0,0
Y que yo venía a tratar con Su Majestad casos de justicia sino que remediase al mundo pues Su Majestad me le había mostrado tan perdido.,0,0,0,1,0,0
Y que yo no pedía más de lo que me habían mostrado.,0,0,0,1,0,0
Fueron tantas las alegaciones de la justicia y tanta la fuerza que en mí había contra ella que vine a pedir que quería hacer concierto y saber qué eran estas grandes querellas (pues estorbaban la salida del arzobispo pues en él estaba tanto bien encerrado) en que vine a hacer un compromiso de todas las deudas que me fueron alegadas de la justicia que debíamos a la Majestad Divina.,0,0,1,0,0,0
La primera es grande ingratitud la segunda grande soberbia e hinchazón en todo género de estados la tercera las grandes abominaciones que se hacen contra el sexto mandamiento la cuarta de los grandes pecados que se hacen contra la santa fe y más de los que la pierden secretamente en el corazón contra la providencia de Dios y desconfiados de esta providencia se alzan con todos los bienes dados de la mano de Dios y dejan perecer a los pobres teniendo Dios proveído para todas las criaturas que crió todo lo necesario.,0,0,0,1,0,0
Vi esta querella ser muy grande contra los eclesiásticos y sabios del mundo y contra todos los que más poder tienen en él.,0,0,0,1,0,0
En este estado que dicho tengo está por acá nuestro negocio.,0,0,0,0,0,0
Tenemos deseo de saber si Dios quisiere cómo va por allá de todo.,0,0,0,1,0,0
Por tanto por amor de Dios nos escriba lo más presto que pudiere aunque se hace perfecta nuestra penitencia con el ausencia de sus cartas.,0,0,0,1,0,0
Dios alabado por todo y obedecido y reverenciado de todo el mundo y ella mi querida hermana favorecida de la gracia de Dios para hacer su santa voluntad.,0,0,0,1,0,0
Y ésta hagamos siempre aunque perdamos la vida.,0,0,0,1,0,0
Amén amén.Carta de Rodrigo de Espinosa para Arnao de Plano.Yhesús.,0,0,0,0,0,0
En Medina del Campo 28 de mayo de 535,0,0,0,1,0,0
Muy virtuoso señor.,0,0,0,0,0,0
De Rioseco le escribí a VM largo en respuesta de la suya de II de el último pasado.,0,0,0,0,0,0
Así por ésta no habrá que le decir más de cuanto será aquí.,0,0,0,0,0,0
El testimonio de la cesta de hilera para que se haga VM pagar mire VM que también VM se podría errar que como VM envía para otros se podría trocar la cesta.,0,0,0,0,0,0
Por ende no deje de les escribir a las partes miren en ello más.,0,0,0,1,0,0
Yo me tengo por cierto que si así fuese que la parte para ahora ya le habrá escrito mordiéndose a la conciencia.,0,0,0,1,0,0
Ya le tengo escrito como sus letras se pagarán con mucho honor y también como las cuentas que VM me envió las cotejé y están bien excepto en la primera partida de la cargazón.,0,0,0,0,0,1
Que VM no tiene que entrar ni salir porque de todo le he hecho bueno al señor Martín de Ugarte donde veo hay traviesa contra mí.,0,1,0,0,0,0
Que a ser así ganaba yo dineros en ver yo que VM con pensar ser así se habrá válido sobre de mí de la suma en las letras pasadas.,0,0,0,1,0,0
Y si así es no deje de hacer mención al señor Martín Ugarte como yo recibo agravio en ello caso que el dicho lo eche por alto.,0,0,0,0,0,0
En lo demás lo que va a decir de sus cuentas a las mías es poco que lo uno es que me pone menos en la roldana que se perdió en la de Martiartu con mis menos como VM verá por su cuenta.,0,0,0,0,0,0
En lo demás es lo que ha venido de más y de menos que la razón de ello se lo he enviado de manera que con ello está todo bien.,0,0,0,0,0,0
De la cuenta de Juan López le tengo escrito por la otra como me es deudor VM del riesgo de las libras que de él tomé.,0,0,0,0,0,0
Que VM me hace deudor por entero y no he sido inocente en no me echar en ello hasta ahora que bueno sería si es a cargo de el Juan López y lo ha dejado a disimular.,0,1,0,1,0,0
Si así es yo no querría ser él por todos los bienes de fortuna.,0,0,0,1,0,0
VM me escriba la razón de ello.,0,0,0,0,0,0
Aquí será una memoria para ésta de junio que montará algo.,0,0,0,1,0,0
Y hágolo porque de la de septiembre no enviaré a pedir nada si no son las 200 libras justas que soy obligado al señor Martín de Ugarte.,0,0,0,1,0,0
Y esto ha de ser todo en cera que lo envié a San Sebastián para Pamplona como por las otras le tengo escrito.,0,0,0,0,0,0
Si no son las dos ferias de esta villa de mayo y octubre todo lo demás es poquedad.,0,0,0,0,0,0
Y tengo de estar por puesto de no enviar a pedir nada sino para estas dos ferias.,0,0,0,0,0,0
Con tanto otro no hay que más decir a VM más de que deseo servir a VM si en algo se ofreciese que según su voluntad y obra a todos los que tenemos plática con VM nos pone en obligación.,0,0,0,1,0,0
Aquí tenemos noticia es la voluntad de VM de se casar allá.,0,0,0,0,0,0
Con la obligación que me ha obligado me da atrevimiento que no debe de ajenar de el natural por bienes de fortuna.,0,0,0,0,0,0
Que al hombre en tierra ajena de que el ojo se le cierra no hay más memoria de él y de su mujer menos.,0,0,0,1,0,0
Y en la parentela de su mujer hombre no tiene al tiempo de necesidad plaza.,0,0,0,0,0,0
Por ende ha de estar recio de no ser vencido por todo el mundo y menos en Bilbao según veo lo que pasa sino en su propio natural.,0,0,0,1,0,0
Y si su natural le parece tierra estéril ahí está nuestra Pamplona que no hay otro su par en las partidas del mundo así de ser la tierra sana como de no faltar cosa de esta vida si no es padre y madre.,0,0,0,1,0,0
Y más después que es la gente de la mejor vida que hay en todo el mundo y después que le acompaña de estar a tres jornadas de su tierra según me dicen.,0,0,0,0,0,0
VM me perdone mi atrevimiento que me convida el [...] buen celo que le tengo a VM.,0,0,0,1,0,0
Y con tanto quedo rogando a Dios guarde y prospere vida y honra de VM y le deje cumplir sus deseos como VM desea.,0,0,0,1,0,0
Y así quedo...,0,0,0,0,0,0
...al servicio de VM,0,0,0,0,0,0
Rodrigo de EspinosaCarta de Rodrigo de Espinosa para Arnao de Plano.Yhesús.,0,0,0,0,0,0
El fragmento es una fórmula de apertura típica de cartas de la época.  El uso del Yhesús y la referencia a Dios propio indico una esperanza religiosa que se consideraba una emoción positiva en ese contexto.  La mención de una carta escrita por Rodrigo de Espinosa sugiere un deseo de conexión y contacto,0,0,1,0,0,0
En Burgos 9 de noviembre de 1536,0,0,0,1,0,0
Muy virtuoso señor.,0,0,0,0,0,0
De ésta de agosto pasada escribí por dos copias que a las horas creo los habrá recibido.,0,0,0,0,0,0
Así por ésta viene será por le decir como a la hora llego en esta ciudad.,0,0,0,0,0,0
Y he venido de Pamplona que fui a ver si me era venido la ropa de Francia lo que allá tengo lo cual no es venido hasta ahora.,0,0,0,0,0,0
Tengo carta de la parte que me escribe el mal despacho que ha habido por medio de la guerra.,0,1,0,1,0,0
Y ahora que los ejércitos se han retraído espero haber buen despacho.,0,0,0,1,0,0
Para esta feria yo creo no me alcanzará ropa de allá de que puede ver con qué placer puedo estar.,0,0,1,0,0,0
Que a más de el daño tengo más la pena por VM.,0,0,0,1,0,0
Que como le escribí de Rioseco yo pensaba de estar cierto de la ropa y remitir dos o tres mil coronas a VM.,0,0,0,0,0,0
Tengo dos daños: pérdida lo que ve y la pena que le doy a VM.,0,0,0,1,0,0
VM se ha de hacer a las armas de prestar paciencia que le juro a Dios que más tengo la pasión por VM que por la pérdida diez veces.,0,1,1,1,0,0
Placerá a Dios que de aquí a Villalón cobraré todo lo de allá donde no le daré pena de un real que tome sobre VM.,0,0,0,0,0,0
Un criado del señor Juan de Lezama he topado en el camino y he recibido una carta de Medina del Campo de un criado mío [...] que con pensar estaría en Bilbao me escribía en que me da aviso compre en Bilbao todas las mercerías que pudiere hallar que dice será la mejor [...] feria que ha habido en gran tiempo.,0,0,1,0,0,0
Del señor Juan de Lezama dice que tendrá gran feria que se halla con suma de ropa en él.,0,0,0,0,0,0
Es por cierto bien empleado.,0,0,0,0,0,0
Dame más fuego el mozo por su carta que me dice por todas partes le escriba a VM diciendo que ahora es el tiempo de los merceros.,0,0,0,1,0,0
Por cierto a mí se me hace afrenta de enviar por nada a VM hasta una vez descargar lo que le debo mas acordándome de la otra vez cuando el señor Pedro de Oyardo ganó un poso que el señor Juan de Lezama no quiso traer ropa sino recogerse y pagar lo que debía por el decir de la gente dejó de ganar [...] harta suma de dineros.,0,1,0,1,0,0
Así señor con esto he acordado de me atrever de enviarle [...] esta memoria que dentro verá que el mozo me lo envía de Medina del Campo.,0,0,0,0,0,0
[...] VM tome a pechos de poner diligencia en alguna zabra con asegurarlo hasta un maravedí.,0,0,0,0,0,0
Si esto hace haga cuenta que me arme de sus armas para toda mi vida porque haré gran provecho mayormente si no carga más mercerías que para mí que en estar en una mano el surtimiento hace lo que quiere hombre.,0,0,0,1,0,0
Caso que yo no le haya servido le suplico se estribe de poner esta diligencia.,0,0,0,1,0,0
Y con lo mío juntamente puede VM cargar por su cuenta propia alguna suma de fustanes que yo los venderé con provecho porque en estar en una mano se venderán bien mayormente que allá creo se habrán abajado con estar a una todos los compradores.,0,0,0,1,0,0
Si están todavía sobre concierto puede le hacer comprar algún navarro los fustanes y las hileras sin que sienta la tierra lo ha de hacer esta cosa.,0,0,0,1,0,0
A más de los fustanes puede VM cargar por su cuenta una suma de cobre que hará su provecho.,0,0,0,0,0,0
El mozo me escribe vale en Medina de contado a [...].,0,0,0,0,0,0
Así en esto como de algunas holandas que creo los hallaría a tiempo puede VM cargar por su cuenta que yo haré en ello como en cosa propia sin interés de un real como es razón y le remitiré su dinero.,0,0,0,1,0,0
Estas naos de lanas tenemos por cierto invernarán acá donde no alcanzará ropa para Villalón donde en la de Villalón tendré también yo vez de provecho como habrán mis vecinos en esa feria.,0,0,0,0,0,0
Hágole saber que por no recibir la memoria que le envié para la de junio pierdo de ganar más de 500 ducados en todo sin derechos.,0,0,0,1,0,0
Sea loado Dios de todo.,0,0,0,0,0,1
Mire señor que todo hasta un maravedí me asegure.,0,0,0,0,0,0
Ahora está el tiempo para ganar dineros.,0,0,0,0,0,0
Del príncipe de Navarra tengo salvoconducto para mí y mis criados que hombre de Pamplona no tiene si no es Miguel de Añués y Juan Cruzat que tienen del rey de Francia.,0,0,0,0,0,0
He sacado de Bearne 60 balas de peines y una suma de agujeta que no se perderá nada.,0,0,0,0,0,0
Hágole saber que no tengo de dormir todas veces si place a Dios.,0,0,0,1,0,0
Del rey de Francia me tienen ofrecido de un salvoconducto que habiendo haría mi provecho.,0,0,0,0,0,0
Plega a Dios hayamos salud.,0,0,0,1,0,0
Todavía tengo esperanza me alcanzará la ropa de Francia donde le remetiré buena parte si alcanza.,0,0,1,0,0,0
Para mucho daño mío los conocí las lanas mas a lo hecho hemos de prestar paciencia.,0,0,0,1,0,0
Con tanto quedo rogando a Dios guarde y prospere su noble persona.,0,0,0,1,0,0
A servicio de VM,0,0,0,0,0,0
Rodrigo de Espinosa,0,0,0,0,0,0
Perdone que va de tan buena letra que tan buena letra escribo como el señor Pedro de Oyardo.Carta de Rodrigo de Espinosa para Arnao de Plano.Yhesús.,0,0,0,0,0,0
En Bilbao los 22 de octubre de 1537,0,0,0,0,0,0
Muy virtuoso señor.,0,0,0,0,0,0
En esta feria de agosto recibí dos cartas de VM de 27 de julio y de dos de agosto a las cuales responderé breve a lo que hace el caso.,0,0,0,0,0,0
Las mercaderías de esta cargazón los acabé de tomar este día por cuenta y lo que hay de más y de menos en la partida.,0,0,0,0,0,0
Donde dice diecinueve docenas de aguja canelada no he hallado más de nueve docenas de que me maravillo de tan gran yerro.,0,0,0,1,0,0
VM mire en su cuenta porque se satisfaga que no es posible no hallar razón.,0,0,0,0,0,0
Venía en cuatro cajas donde venía en dos cajas a 27 unidades y en otra 30 unidades y en otra 24 unidades que es en lo dicho nueve docenas toda la aguja.,0,0,0,0,0,0
Lo que viene debajo de los paños de las cajas viene muy mala y corta que tendré trabajo de salir de ello con perder dineros.,0,0,0,1,0,0
Y esto es por hacer confianza el hombre que VM compró por no mirar en ello.,0,0,0,1,0,0
Así bien las dos roldanas de pelotas que me ha enviado parecen que han sido mojados y después echado la cal de nuevo.,0,0,0,1,0,0
No sé si alguno le ha hecho traviesa de que fuesen de la nao perdida.,0,0,0,1,0,0
Haré por salir de ellos esta feria porque es mala mercadería en reter según ello está.,0,0,0,1,0,0
Todo lo demás es buena ropa como de mano de VM.,0,0,0,0,0,0
De los fustanes veo dice que a causa que valían caros no me ha cargado.,0,0,0,0,0,0
Hágole saber que me diera a ganar buenas blancas si me hubiera cargado lo que le envié a pedir porque hay mucha falta de ellos que los hubiera vendido muy bien vendidos que con la careza de allá han dejado de cargar otros como VM.,0,0,0,1,0,0
Así señor en tal lance como entonces VM había de emplearse de cargar y aquello por tercera mano que no pareciese que VM compraba por amor de sus vecinos.,0,0,0,1,0,0
Que a estar en una mano una suma de ellos ganaba las zozobras de este año pasado.,0,0,0,0,0,0
